SOURCE_ID	SOURCE_NAME	TARGET_ID	TARGET_NAME	FullFams
List-2023-1308-735	FLOAT	List-2023-1308-738	SAIL	6
List-2023-1308-736	SWIM	List-2023-1308-362	BATHE	10
List-2023-1308-736	SWIM	List-2023-1308-689	FLOW	3
List-2023-1308-736	SWIM	List-2023-1308-735	FLOAT	13
List-2023-1308-736	SWIM	List-2023-1308-738	SAIL	5
List-2023-1308-736	SWIM	List-2023-1308-795	ROW	3
List-2023-1308-738	SAIL	List-2023-1308-689	FLOW	5
List-2023-1308-738	SAIL	List-2023-1308-735	FLOAT	6
List-2023-1308-738	SAIL	List-2023-1308-736	SWIM	5
List-2023-1308-738	SAIL	List-2023-1308-795	ROW	3
List-2023-1308-739	DIVE	List-2023-1308-426	SINK (DESCEND)	8
List-2023-1308-740	FLY (MOVE THROUGH AIR)	List-2023-1308-356	RISE (MOVE UPWARDS)	3
List-2023-1308-740	FLY (MOVE THROUGH AIR)	List-2023-1308-689	FLOW	3
List-2023-1308-740	FLY (MOVE THROUGH AIR)	List-2023-1308-747	JUMP	8
List-2023-1308-740	FLY (MOVE THROUGH AIR)	List-2023-1308-752	RUN	3
List-2023-1308-741	BLOW (OF WIND)	List-2023-1308-1032	TOUCH	3
List-2023-1308-741	BLOW (OF WIND)	List-2023-1308-1150	WHISTLE	4
List-2023-1308-741	BLOW (OF WIND)	List-2023-1308-341	BREATH OR BREATHE	5
List-2023-1308-741	BLOW (OF WIND)	List-2023-1308-55	WIND	3
List-2023-1308-741	BLOW (OF WIND)	List-2023-1308-720	FAN (ACTION)	9
List-2023-1308-742	CRAWL OR CREEP	List-2023-1308-754	CLIMB	4
List-2023-1308-743	KNEEL	List-2023-1308-317	KNEE	3
List-2023-1308-744	CROUCH	List-2023-1308-745	SIT	7
List-2023-1308-745	SIT	List-2023-1308-367	BE ALIVE OR LIFE	5
List-2023-1308-745	SIT	List-2023-1308-547	DWELL (LIVE, RESIDE)	10
List-2023-1308-745	SIT	List-2023-1308-744	CROUCH	7
List-2023-1308-745	SIT	List-2023-1308-779	RIDE	5
List-2023-1308-745	SIT	List-2023-1308-856	REMAIN	9
List-2023-1308-746	SLIP	List-2023-1308-899	SMOOTH	3
List-2023-1308-747	JUMP	List-2023-1308-740	FLY (MOVE THROUGH AIR)	8
List-2023-1308-747	JUMP	List-2023-1308-752	RUN	6
List-2023-1308-748	KICK	List-2023-1308-661	STRIKE OR BEAT	5
List-2023-1308-748	KICK	List-2023-1308-686	PUSH	4
List-2023-1308-749	DANCE	List-2023-1308-1056	PLAY	5
List-2023-1308-749	DANCE	List-2023-1308-1146	SING	3
List-2023-1308-750	WALK	List-2023-1308-689	FLOW	4
List-2023-1308-750	WALK	List-2023-1308-724	MOVE	6
List-2023-1308-750	WALK	List-2023-1308-751	GO	18
List-2023-1308-750	WALK	List-2023-1308-753	GO UP (ASCEND)	3
List-2023-1308-750	WALK	List-2023-1308-757	COME	5
List-2023-1308-750	WALK	List-2023-1308-759	LEAVE	6
List-2023-1308-751	GO	List-2023-1308-689	FLOW	4
List-2023-1308-751	GO	List-2023-1308-724	MOVE	5
List-2023-1308-751	GO	List-2023-1308-750	WALK	18
List-2023-1308-751	GO	List-2023-1308-753	GO UP (ASCEND)	3
List-2023-1308-751	GO	List-2023-1308-757	COME	8
List-2023-1308-751	GO	List-2023-1308-758	COME BACK	3
List-2023-1308-751	GO	List-2023-1308-759	LEAVE	23
List-2023-1308-751	GO	List-2023-1308-762	FOLLOW	3
List-2023-1308-751	GO	List-2023-1308-777	LEAD (GUIDE)	3
List-2023-1308-751	GO	List-2023-1308-779	RIDE	4
List-2023-1308-751	GO	List-2023-1308-815	LET GO OR SET FREE	3
List-2023-1308-752	RUN	List-2023-1308-1238	RETREAT	5
List-2023-1308-752	RUN	List-2023-1308-689	FLOW	6
List-2023-1308-752	RUN	List-2023-1308-740	FLY (MOVE THROUGH AIR)	3
List-2023-1308-752	RUN	List-2023-1308-747	JUMP	6
List-2023-1308-752	RUN	List-2023-1308-761	FLEE	16
List-2023-1308-753	GO UP (ASCEND)	List-2023-1308-356	RISE (MOVE UPWARDS)	24
List-2023-1308-753	GO UP (ASCEND)	List-2023-1308-750	WALK	3
List-2023-1308-753	GO UP (ASCEND)	List-2023-1308-751	GO	3
List-2023-1308-753	GO UP (ASCEND)	List-2023-1308-754	CLIMB	29
List-2023-1308-753	GO UP (ASCEND)	List-2023-1308-759	LEAVE	3
List-2023-1308-753	GO UP (ASCEND)	List-2023-1308-779	RIDE	4
List-2023-1308-754	CLIMB	List-2023-1308-356	RISE (MOVE UPWARDS)	20
List-2023-1308-754	CLIMB	List-2023-1308-742	CRAWL OR CREEP	4
List-2023-1308-754	CLIMB	List-2023-1308-753	GO UP (ASCEND)	29
List-2023-1308-754	CLIMB	List-2023-1308-779	RIDE	6
List-2023-1308-755	GO DOWN (DESCEND)	List-2023-1308-731	FALL	4
List-2023-1308-755	GO DOWN (DESCEND)	List-2023-1308-756	GO OUT	3
List-2023-1308-755	GO DOWN (DESCEND)	List-2023-1308-759	LEAVE	3
List-2023-1308-755	GO DOWN (DESCEND)	List-2023-1308-800	LAND (DESCEND)	7
List-2023-1308-756	GO OUT	List-2023-1308-356	RISE (MOVE UPWARDS)	3
List-2023-1308-756	GO OUT	List-2023-1308-364	BE BORN	3
List-2023-1308-756	GO OUT	List-2023-1308-755	GO DOWN (DESCEND)	3
List-2023-1308-756	GO OUT	List-2023-1308-759	LEAVE	11
List-2023-1308-756	GO OUT	List-2023-1308-800	LAND (DESCEND)	5
List-2023-1308-757	COME	List-2023-1308-724	MOVE	3
List-2023-1308-757	COME	List-2023-1308-750	WALK	5
List-2023-1308-757	COME	List-2023-1308-751	GO	8
List-2023-1308-757	COME	List-2023-1308-758	COME BACK	9
List-2023-1308-757	COME	List-2023-1308-764	ARRIVE	12
List-2023-1308-757	COME	List-2023-1308-766	APPROACH	5
List-2023-1308-757	COME	List-2023-1308-775	BRING	3
List-2023-1308-758	COME BACK	List-2023-1308-725	TURN (SOMETHING)	4
List-2023-1308-758	COME BACK	List-2023-1308-726	TURN AROUND	10
List-2023-1308-758	COME BACK	List-2023-1308-751	GO	3
List-2023-1308-758	COME BACK	List-2023-1308-757	COME	9
List-2023-1308-758	COME BACK	List-2023-1308-807	GIVE BACK	5
List-2023-1308-758	COME BACK	List-2023-1308-856	REMAIN	3
List-2023-1308-758	COME BACK	List-2023-1308-976	AGAIN	3
List-2023-1308-759	LEAVE	List-2023-1308-1238	RETREAT	5
List-2023-1308-759	LEAVE	List-2023-1308-750	WALK	6
List-2023-1308-759	LEAVE	List-2023-1308-751	GO	23
List-2023-1308-759	LEAVE	List-2023-1308-753	GO UP (ASCEND)	3
List-2023-1308-759	LEAVE	List-2023-1308-755	GO DOWN (DESCEND)	3
List-2023-1308-759	LEAVE	List-2023-1308-756	GO OUT	11
List-2023-1308-759	LEAVE	List-2023-1308-760	DISAPPEAR	3
List-2023-1308-759	LEAVE	List-2023-1308-761	FLEE	3
List-2023-1308-760	DISAPPEAR	List-2023-1308-368	BE DEAD OR DIE	3
List-2023-1308-760	DISAPPEAR	List-2023-1308-759	LEAVE	3
List-2023-1308-760	DISAPPEAR	List-2023-1308-761	FLEE	3
List-2023-1308-760	DISAPPEAR	List-2023-1308-814	MISPLACE	15
List-2023-1308-761	FLEE	List-2023-1308-1238	RETREAT	16
List-2023-1308-761	FLEE	List-2023-1308-752	RUN	16
List-2023-1308-761	FLEE	List-2023-1308-759	LEAVE	3
List-2023-1308-761	FLEE	List-2023-1308-760	DISAPPEAR	3
List-2023-1308-761	FLEE	List-2023-1308-866	HIDE (CONCEAL)	3
List-2023-1308-762	FOLLOW	List-2023-1308-1163	OBEY	4
List-2023-1308-762	FOLLOW	List-2023-1308-751	GO	3
List-2023-1308-762	FOLLOW	List-2023-1308-763	PURSUE	16
List-2023-1308-763	PURSUE	List-2023-1308-1248	HUNT	5
List-2023-1308-763	PURSUE	List-2023-1308-762	FOLLOW	16
List-2023-1308-763	PURSUE	List-2023-1308-812	LOOK FOR	3
List-2023-1308-764	ARRIVE	List-2023-1308-364	BE BORN	3
List-2023-1308-764	ARRIVE	List-2023-1308-757	COME	12
List-2023-1308-764	ARRIVE	List-2023-1308-765	GET	5
List-2023-1308-764	ARRIVE	List-2023-1308-766	APPROACH	8
List-2023-1308-764	ARRIVE	List-2023-1308-800	LAND (DESCEND)	5
List-2023-1308-764	ARRIVE	List-2023-1308-813	FIND	4
List-2023-1308-765	GET	List-2023-1308-1019	SEE	5
List-2023-1308-765	GET	List-2023-1308-1215	MEET	4
List-2023-1308-765	GET	List-2023-1308-369	CATCH	9
List-2023-1308-765	GET	List-2023-1308-370	SEIZE	7
List-2023-1308-765	GET	List-2023-1308-371	HOLD	5
List-2023-1308-765	GET	List-2023-1308-373	TRAP (CATCH)	3
List-2023-1308-765	GET	List-2023-1308-764	ARRIVE	5
List-2023-1308-765	GET	List-2023-1308-769	TAKE	18
List-2023-1308-765	GET	List-2023-1308-770	BUY	8
List-2023-1308-765	GET	List-2023-1308-801	HAVE	4
List-2023-1308-765	GET	List-2023-1308-802	OWN	4
List-2023-1308-765	GET	List-2023-1308-803	KEEP	3
List-2023-1308-765	GET	List-2023-1308-813	FIND	11
List-2023-1308-765	GET	List-2023-1308-831	EARN	6
List-2023-1308-765	GET	List-2023-1308-860	PICK UP	7
List-2023-1308-766	APPROACH	List-2023-1308-757	COME	5
List-2023-1308-766	APPROACH	List-2023-1308-764	ARRIVE	8
List-2023-1308-766	APPROACH	List-2023-1308-845	NEAR	3
List-2023-1308-768	CARRY	List-2023-1308-370	SEIZE	4
List-2023-1308-768	CARRY	List-2023-1308-371	HOLD	5
List-2023-1308-768	CARRY	List-2023-1308-730	LIFT	3
List-2023-1308-768	CARRY	List-2023-1308-769	TAKE	10
List-2023-1308-768	CARRY	List-2023-1308-771	CARRY IN HAND	12
List-2023-1308-768	CARRY	List-2023-1308-772	CARRY ON SHOULDER	11
List-2023-1308-768	CARRY	List-2023-1308-773	CARRY ON HEAD	7
List-2023-1308-768	CARRY	List-2023-1308-774	CARRY UNDER ARM	5
List-2023-1308-768	CARRY	List-2023-1308-775	BRING	10
List-2023-1308-768	CARRY	List-2023-1308-777	LEAD (GUIDE)	8
List-2023-1308-768	CARRY	List-2023-1308-778	DRIVE	3
List-2023-1308-768	CARRY	List-2023-1308-805	GIVE	3
List-2023-1308-768	CARRY	List-2023-1308-860	PICK UP	3
List-2023-1308-769	TAKE	List-2023-1308-1078	CHOOSE	6
List-2023-1308-769	TAKE	List-2023-1308-1125	NEED (NOUN)	3
List-2023-1308-769	TAKE	List-2023-1308-369	CATCH	22
List-2023-1308-769	TAKE	List-2023-1308-370	SEIZE	22
List-2023-1308-769	TAKE	List-2023-1308-371	HOLD	14
List-2023-1308-769	TAKE	List-2023-1308-373	TRAP (CATCH)	8
List-2023-1308-769	TAKE	List-2023-1308-652	DO OR MAKE	3
List-2023-1308-769	TAKE	List-2023-1308-730	LIFT	3
List-2023-1308-769	TAKE	List-2023-1308-765	GET	18
List-2023-1308-769	TAKE	List-2023-1308-768	CARRY	10
List-2023-1308-769	TAKE	List-2023-1308-770	BUY	8
List-2023-1308-769	TAKE	List-2023-1308-775	BRING	8
List-2023-1308-769	TAKE	List-2023-1308-803	KEEP	3
List-2023-1308-769	TAKE	List-2023-1308-823	BORROW	6
List-2023-1308-769	TAKE	List-2023-1308-860	PICK UP	12
List-2023-1308-769	TAKE	List-2023-1308-99	MARRY	3
List-2023-1308-770	BUY	List-2023-1308-1165	ASK (REQUEST)	3
List-2023-1308-770	BUY	List-2023-1308-369	CATCH	3
List-2023-1308-770	BUY	List-2023-1308-370	SEIZE	3
List-2023-1308-770	BUY	List-2023-1308-658	SELL	5
List-2023-1308-770	BUY	List-2023-1308-765	GET	8
List-2023-1308-770	BUY	List-2023-1308-769	TAKE	8
List-2023-1308-770	BUY	List-2023-1308-826	PAY	9
List-2023-1308-770	BUY	List-2023-1308-832	TRADE OR BARTER	3
List-2023-1308-770	BUY	List-2023-1308-860	PICK UP	5
List-2023-1308-771	CARRY IN HAND	List-2023-1308-369	CATCH	4
List-2023-1308-771	CARRY IN HAND	List-2023-1308-370	SEIZE	3
List-2023-1308-771	CARRY IN HAND	List-2023-1308-371	HOLD	11
List-2023-1308-771	CARRY IN HAND	List-2023-1308-730	LIFT	4
List-2023-1308-771	CARRY IN HAND	List-2023-1308-768	CARRY	12
List-2023-1308-771	CARRY IN HAND	List-2023-1308-772	CARRY ON SHOULDER	4
List-2023-1308-771	CARRY IN HAND	List-2023-1308-773	CARRY ON HEAD	5
List-2023-1308-771	CARRY IN HAND	List-2023-1308-774	CARRY UNDER ARM	7
List-2023-1308-771	CARRY IN HAND	List-2023-1308-775	BRING	5
List-2023-1308-772	CARRY ON SHOULDER	List-2023-1308-768	CARRY	11
List-2023-1308-772	CARRY ON SHOULDER	List-2023-1308-771	CARRY IN HAND	4
List-2023-1308-772	CARRY ON SHOULDER	List-2023-1308-773	CARRY ON HEAD	6
List-2023-1308-772	CARRY ON SHOULDER	List-2023-1308-774	CARRY UNDER ARM	3
List-2023-1308-772	CARRY ON SHOULDER	List-2023-1308-775	BRING	3
List-2023-1308-773	CARRY ON HEAD	List-2023-1308-768	CARRY	7
List-2023-1308-773	CARRY ON HEAD	List-2023-1308-771	CARRY IN HAND	5
List-2023-1308-773	CARRY ON HEAD	List-2023-1308-772	CARRY ON SHOULDER	6
List-2023-1308-773	CARRY ON HEAD	List-2023-1308-774	CARRY UNDER ARM	4
List-2023-1308-773	CARRY ON HEAD	List-2023-1308-775	BRING	4
List-2023-1308-774	CARRY UNDER ARM	List-2023-1308-768	CARRY	5
List-2023-1308-774	CARRY UNDER ARM	List-2023-1308-771	CARRY IN HAND	7
List-2023-1308-774	CARRY UNDER ARM	List-2023-1308-772	CARRY ON SHOULDER	3
List-2023-1308-774	CARRY UNDER ARM	List-2023-1308-773	CARRY ON HEAD	4
List-2023-1308-775	BRING	List-2023-1308-369	CATCH	3
List-2023-1308-775	BRING	List-2023-1308-370	SEIZE	3
List-2023-1308-775	BRING	List-2023-1308-371	HOLD	3
List-2023-1308-775	BRING	List-2023-1308-757	COME	3
List-2023-1308-775	BRING	List-2023-1308-768	CARRY	10
List-2023-1308-775	BRING	List-2023-1308-769	TAKE	8
List-2023-1308-775	BRING	List-2023-1308-771	CARRY IN HAND	5
List-2023-1308-775	BRING	List-2023-1308-772	CARRY ON SHOULDER	3
List-2023-1308-775	BRING	List-2023-1308-773	CARRY ON HEAD	4
List-2023-1308-775	BRING	List-2023-1308-776	SEND	3
List-2023-1308-775	BRING	List-2023-1308-777	LEAD (GUIDE)	5
List-2023-1308-776	SEND	List-2023-1308-1193	RULE	4
List-2023-1308-776	SEND	List-2023-1308-1201	COMMAND	14
List-2023-1308-776	SEND	List-2023-1308-1202	ALLOW OR PERMIT	3
List-2023-1308-776	SEND	List-2023-1308-775	BRING	3
List-2023-1308-776	SEND	List-2023-1308-777	LEAD (GUIDE)	4
List-2023-1308-776	SEND	List-2023-1308-778	DRIVE	3
List-2023-1308-776	SEND	List-2023-1308-815	LET GO OR SET FREE	5
List-2023-1308-776	SEND	List-2023-1308-853	PUT	4
List-2023-1308-777	LEAD (GUIDE)	List-2023-1308-1193	RULE	4
List-2023-1308-777	LEAD (GUIDE)	List-2023-1308-679	PULL	3
List-2023-1308-777	LEAD (GUIDE)	List-2023-1308-751	GO	3
List-2023-1308-777	LEAD (GUIDE)	List-2023-1308-768	CARRY	8
List-2023-1308-777	LEAD (GUIDE)	List-2023-1308-775	BRING	5
List-2023-1308-777	LEAD (GUIDE)	List-2023-1308-776	SEND	4
List-2023-1308-777	LEAD (GUIDE)	List-2023-1308-778	DRIVE	5
List-2023-1308-778	DRIVE	List-2023-1308-1193	RULE	3
List-2023-1308-778	DRIVE	List-2023-1308-724	MOVE	4
List-2023-1308-778	DRIVE	List-2023-1308-768	CARRY	3
List-2023-1308-778	DRIVE	List-2023-1308-776	SEND	3
List-2023-1308-778	DRIVE	List-2023-1308-777	LEAD (GUIDE)	5
List-2023-1308-778	DRIVE	List-2023-1308-779	RIDE	6
List-2023-1308-779	RIDE	List-2023-1308-356	RISE (MOVE UPWARDS)	3
List-2023-1308-779	RIDE	List-2023-1308-724	MOVE	3
List-2023-1308-779	RIDE	List-2023-1308-745	SIT	5
List-2023-1308-779	RIDE	List-2023-1308-751	GO	4
List-2023-1308-779	RIDE	List-2023-1308-753	GO UP (ASCEND)	4
List-2023-1308-779	RIDE	List-2023-1308-754	CLIMB	6
List-2023-1308-779	RIDE	List-2023-1308-778	DRIVE	6
List-2023-1308-780	ROAD	List-2023-1308-1129	MANNER	7
List-2023-1308-780	ROAD	List-2023-1308-781	PATH	35
List-2023-1308-781	PATH	List-2023-1308-1129	MANNER	3
List-2023-1308-781	PATH	List-2023-1308-320	FOOTPRINT	3
List-2023-1308-781	PATH	List-2023-1308-557	DOOR	4
List-2023-1308-781	PATH	List-2023-1308-780	ROAD	35
List-2023-1308-782	BRIDGE	List-2023-1308-568	LADDER	10
List-2023-1308-784	WHEEL	List-2023-1308-315	FOOT	5
List-2023-1308-784	WHEEL	List-2023-1308-909	CIRCLE	8
List-2023-1308-785	AXLE	List-2023-1308-501	SPINDLE	4
List-2023-1308-786	MAST	List-2023-1308-583	POST	5
List-2023-1308-788	SHIP	List-2023-1308-789	BOAT	20
List-2023-1308-788	SHIP	List-2023-1308-790	CANOE	3
List-2023-1308-789	BOAT	List-2023-1308-788	SHIP	20
List-2023-1308-789	BOAT	List-2023-1308-790	CANOE	20
List-2023-1308-789	BOAT	List-2023-1308-791	OUTRIGGER	4
List-2023-1308-789	BOAT	List-2023-1308-792	RAFT	5
List-2023-1308-790	CANOE	List-2023-1308-788	SHIP	3
List-2023-1308-790	CANOE	List-2023-1308-789	BOAT	20
List-2023-1308-790	CANOE	List-2023-1308-791	OUTRIGGER	3
List-2023-1308-790	CANOE	List-2023-1308-792	RAFT	5
List-2023-1308-791	OUTRIGGER	List-2023-1308-789	BOAT	4
List-2023-1308-791	OUTRIGGER	List-2023-1308-790	CANOE	3
List-2023-1308-792	RAFT	List-2023-1308-789	BOAT	5
List-2023-1308-792	RAFT	List-2023-1308-790	CANOE	5
List-2023-1308-793	OAR	List-2023-1308-599	SPADE	3
List-2023-1308-793	OAR	List-2023-1308-600	SHOVEL	3
List-2023-1308-793	OAR	List-2023-1308-794	PADDLE	20
List-2023-1308-793	OAR	List-2023-1308-795	ROW	5
List-2023-1308-794	PADDLE	List-2023-1308-599	SPADE	3
List-2023-1308-794	PADDLE	List-2023-1308-600	SHOVEL	3
List-2023-1308-794	PADDLE	List-2023-1308-793	OAR	20
List-2023-1308-794	PADDLE	List-2023-1308-795	ROW	4
List-2023-1308-795	ROW	List-2023-1308-449	MIX	5
List-2023-1308-795	ROW	List-2023-1308-736	SWIM	3
List-2023-1308-795	ROW	List-2023-1308-738	SAIL	3
List-2023-1308-795	ROW	List-2023-1308-793	OAR	5
List-2023-1308-795	ROW	List-2023-1308-794	PADDLE	4
List-2023-1308-797	SAILCLOTH	List-2023-1308-576	CANDLE	3
List-2023-1308-798	ANCHOR	List-2023-1308-903	HOOK	3
List-2023-1308-799	PORT	List-2023-1308-27	BAY	3
List-2023-1308-800	LAND (DESCEND)	List-2023-1308-356	RISE (MOVE UPWARDS)	3
List-2023-1308-800	LAND (DESCEND)	List-2023-1308-755	GO DOWN (DESCEND)	7
List-2023-1308-800	LAND (DESCEND)	List-2023-1308-756	GO OUT	5
List-2023-1308-800	LAND (DESCEND)	List-2023-1308-764	ARRIVE	5
List-2023-1308-801	HAVE	List-2023-1308-371	HOLD	7
List-2023-1308-801	HAVE	List-2023-1308-765	GET	4
List-2023-1308-801	HAVE	List-2023-1308-802	OWN	22
List-2023-1308-801	HAVE	List-2023-1308-803	KEEP	7
List-2023-1308-801	HAVE	List-2023-1308-856	REMAIN	3
List-2023-1308-802	OWN	List-2023-1308-1197	MASTER	4
List-2023-1308-802	OWN	List-2023-1308-371	HOLD	9
List-2023-1308-802	OWN	List-2023-1308-765	GET	4
List-2023-1308-802	OWN	List-2023-1308-801	HAVE	22
List-2023-1308-802	OWN	List-2023-1308-803	KEEP	8
List-2023-1308-803	KEEP	List-2023-1308-1241	GUARD	5
List-2023-1308-803	KEEP	List-2023-1308-370	SEIZE	4
List-2023-1308-803	KEEP	List-2023-1308-371	HOLD	10
List-2023-1308-803	KEEP	List-2023-1308-765	GET	3
List-2023-1308-803	KEEP	List-2023-1308-769	TAKE	3
List-2023-1308-803	KEEP	List-2023-1308-801	HAVE	7
List-2023-1308-803	KEEP	List-2023-1308-802	OWN	8
List-2023-1308-803	KEEP	List-2023-1308-808	PRESERVE	16
List-2023-1308-803	KEEP	List-2023-1308-809	RESCUE	4
List-2023-1308-803	KEEP	List-2023-1308-853	PUT	7
List-2023-1308-804	THING	List-2023-1308-1139	WHAT	5
List-2023-1308-804	THING	List-2023-1308-160	ANIMAL	3
List-2023-1308-804	THING	List-2023-1308-411	FOOD	3
List-2023-1308-804	THING	List-2023-1308-693	TOOL	6
List-2023-1308-804	THING	List-2023-1308-938	SOME	6
List-2023-1308-805	GIVE	List-2023-1308-1202	ALLOW OR PERMIT	6
List-2023-1308-805	GIVE	List-2023-1308-418	DRINK	3
List-2023-1308-805	GIVE	List-2023-1308-652	DO OR MAKE	4
List-2023-1308-805	GIVE	List-2023-1308-658	SELL	10
List-2023-1308-805	GIVE	List-2023-1308-768	CARRY	3
List-2023-1308-805	GIVE	List-2023-1308-806	BETRAY	3
List-2023-1308-805	GIVE	List-2023-1308-807	GIVE BACK	4
